cellIndex	x	y	z	vol	b	h0	material	xNum	yNum	zNum	xInc	yInc	zInc	xStep	yStep	zStep
2263	50.73557159	0.05	43.04293994	1	1	0	36	1	1	1	0	0	0	1	1	1
2264	51.23557159	0.05	42.17691454	1	1	0	36	1	1	1	0	0	0	1	1	1
2265	51.73557159	0.05	41.31088913	1	1	0	38	1	1	1	0	0	0	1	1	1
2266	52.23557159	0.05	40.44486373	1	1	0	38	1	1	1	0	0	0	1	1	1
2267	52.73557159	0.05	39.57883832	1	1	0	30	1	1	1	0	0	0	1	1	1
2268	53.23557159	0.05	38.71281292	1	1	0	22	1	1	1	0	0	0	1	1	1
2269	53.73557159	0.05	37.84678752	1	1	0	32	1	1	1	0	0	0	1	1	1
2270	54.23557159	0.05	36.98076211	1	1	0	32	1	1	1	0	0	0	1	1	1
2271	54.73557159	0.05	36.11473671	1	1	0	32	1	1	1	0	0	0	1	1	1
2272	55.23557159	0.05	35.24871131	1	1	0	18	1	1	1	0	0	0	1	1	1
2273	55.73557159	0.05	34.3826859	1	1	0	18	1	1	1	0	0	0	1	1	1
2274	56.23557159	0.05	33.5166605	1	1	0	15	1	1	1	0	0	0	1	1	1
2275	56.73557159	0.05	32.65063509	1	1	0	35	1	1	1	0	0	0	1	1	1
2276	57.23557159	0.05	31.78460969	1	1	0	18	1	1	1	0	0	0	1	1	1
2277	57.73557159	0.05	30.91858429	1	1	0	26	1	1	1	0	0	0	1	1	1
2278	58.23557159	0.05	30.05255888	1	1	0	3	1	1	1	0	0	0	1	1	1
2279	58.73557159	0.05	29.18653348	1	1	0	7	1	1	1	0	0	0	1	1	1
2280	59.23557159	0.05	28.32050808	1	1	0	7	1	1	1	0	0	0	1	1	1
2281	59.73557159	0.05	27.45448267	1	1	0	23	1	1	1	0	0	0	1	1	1
2282	60.23557159	0.05	26.58845727	1	1	0	20	1	1	1	0	0	0	1	1	1
2283	60.73557159	0.05	25.72243186	1	1	0	20	1	1	1	0	0	0	1	1	1
2284	61.23557159	0.05	24.85640646	1	1	0	4	1	1	1	0	0	0	1	1	1
2285	61.73557159	0.05	23.99038106	1	1	0	5	1	1	1	0	0	0	1	1	1
2286	62.23557159	0.05	23.12435565	1	1	0	5	1	1	1	0	0	0	1	1	1
2287	62.73557159	0.05	22.25833025	1	1	0	6	1	1	1	0	0	0	1	1	1
2288	63.23557159	0.05	21.39230485	1	1	0	9	1	1	1	0	0	0	1	1	1
2289	63.73557159	0.05	20.52627944	1	1	0	9	1	1	1	0	0	0	1	1	1
2290	64.23557159	0.05	19.66025404	1	1	0	17	1	1	1	0	0	0	1	1	1
2291	64.73557159	0.05	18.79422863	1	1	0	17	1	1	1	0	0	0	1	1	1
2292	65.23557159	0.05	17.92820323	1	1	0	17	1	1	1	0	0	0	1	1	1
2293	65.73557159	0.05	17.06217783	1	1	0	51	1	1	1	0	0	0	1	1	1
2294	66.23557159	0.05	16.19615242	1	1	0	51	1	1	1	0	0	0	1	1	1
2295	66.73557159	0.05	15.33012702	1	1	0	55	1	1	1	0	0	0	1	1	1
2296	67.23557159	0.05	14.46410162	1	1	0	55	1	1	1	0	0	0	1	1	1
2297	67.73557159	0.05	13.59807621	1	1	0	45	1	1	1	0	0	0	1	1	1
2298	68.23557159	0.05	12.73205081	1	1	0	45	1	1	1	0	0	0	1	1	1
2299	68.73557159	0.05	11.8660254	1	1	0	45	1	1	1	0	0	0	1	1	1
2300	69.23557159	0.05	11	1	1	0	50	1	1	1	0	0	0	1	1	1
2301	20.60159699	0.05	97.23651497	1	1	0	88	1	1	1	0	0	0	1	1	1
2302	21.10159699	0.05	96.37048957	1	1	0	88	1	1	1	0	0	0	1	1	1
2303	21.60159699	0.05	95.50446417	1	1	0	88	1	1	1	0	0	0	1	1	1
2304	22.10159699	0.05	94.63843876	1	1	0	99	1	1	1	0	0	0	1	1	1
2305	22.60159699	0.05	93.77241336	1	1	0	99	1	1	1	0	0	0	1	1	1
2306	23.10159699	0.05	92.90638796	1	1	0	99	1	1	1	0	0	0	1	1	1
2307	23.60159699	0.05	92.04036255	1	1	0	90	1	1	1	0	0	0	1	1	1
2308	24.10159699	0.05	91.17433715	1	1	0	90	1	1	1	0	0	0	1	1	1
2309	24.60159699	0.05	90.30831174	1	1	0	90	1	1	1	0	0	0	1	1	1
2310	25.10159699	0.05	89.44228634	1	1	0	73	1	1	1	0	0	0	1	1	1
2311	25.60159699	0.05	88.57626094	1	1	0	73	1	1	1	0	0	0	1	1	1
2312	26.10159699	0.05	87.71023553	1	1	0	73	1	1	1	0	0	0	1	1	1
2313	26.60159699	0.05	86.84421013	1	1	0	72	1	1	1	0	0	0	1	1	1
2314	27.10159699	0.05	85.97818473	1	1	0	72	1	1	1	0	0	0	1	1	1
2315	27.60159699	0.05	85.11215932	1	1	0	78	1	1	1	0	0	0	1	1	1
2316	28.10159699	0.05	84.24613392	1	1	0	78	1	1	1	0	0	0	1	1	1
2317	28.60159699	0.05	83.38010851	1	1	0	66	1	1	1	0	0	0	1	1	1
2318	29.10159699	0.05	82.51408311	1	1	0	66	1	1	1	0	0	0	1	1	1
2319	29.60159699	0.05	81.64805771	1	1	0	66	1	1	1	0	0	0	1	1	1
2320	30.10159699	0.05	80.7820323	1	1	0	66	1	1	1	0	0	0	1	1	1
2321	30.60159699	0.05	79.9160069	1	1	0	66	1	1	1	0	0	0	1	1	1
2322	31.10159699	0.05	79.0499815	1	1	0	72	1	1	1	0	0	0	1	1	1
2323	31.60159699	0.05	78.18395609	1	1	0	72	1	1	1	0	0	0	1	1	1
2324	32.10159699	0.05	77.31793069	1	1	0	72	1	1	1	0	0	0	1	1	1
2325	32.60159699	0.05	76.45190528	1	1	0	72	1	1	1	0	0	0	1	1	1
2326	33.10159699	0.05	75.58587988	1	1	0	72	1	1	1	0	0	0	1	1	1
2327	33.60159699	0.05	74.71985448	1	1	0	63	1	1	1	0	0	0	1	1	1
2328	34.10159699	0.05	73.85382907	1	1	0	62	1	1	1	0	0	0	1	1	1
2329	34.60159699	0.05	72.98780367	1	1	0	62	1	1	1	0	0	0	1	1	1
2330	35.10159699	0.05	72.12177826	1	1	0	48	1	1	1	0	0	0	1	1	1
2331	35.60159699	0.05	71.25575286	1	1	0	48	1	1	1	0	0	0	1	1	1
2332	36.10159699	0.05	70.38972746	1	1	0	72	1	1	1	0	0	0	1	1	1
2333	36.60159699	0.05	69.52370205	1	1	0	72	1	1	1	0	0	0	1	1	1
2334	37.10159699	0.05	68.65767665	1	1	0	69	1	1	1	0	0	0	1	1	1
2335	37.60159699	0.05	67.79165125	1	1	0	69	1	1	1	0	0	0	1	1	1
2336	38.10159699	0.05	66.92562584	1	1	0	69	1	1	1	0	0	0	1	1	1
2337	38.60159699	0.05	66.05960044	1	1	0	69	1	1	1	0	0	0	1	1	1
2338	39.10159699	0.05	65.19357503	1	1	0	50	1	1	1	0	0	0	1	1	1
2339	39.60159699	0.05	64.32754963	1	1	0	50	1	1	1	0	0	0	1	1	1
2340	40.10159699	0.05	63.46152423	1	1	0	50	1	1	1	0	0	0	1	1	1
2341	40.60159699	0.05	62.59549882	1	1	0	49	1	1	1	0	0	0	1	1	1
2342	41.10159699	0.05	61.72947342	1	1	0	49	1	1	1	0	0	0	1	1	1
2343	41.60159699	0.05	60.86344802	1	1	0	49	1	1	1	0	0	0	1	1	1
2344	42.10159699	0.05	59.99742261	1	1	0	56	1	1	1	0	0	0	1	1	1
2345	42.60159699	0.05	59.13139721	1	1	0	56	1	1	1	0	0	0	1	1	1
2346	43.10159699	0.05	58.2653718	1	1	0	56	1	1	1	0	0	0	1	1	1
2347	43.60159699	0.05	57.3993464	1	1	0	66	1	1	1	0	0	0	1	1	1
2348	44.10159699	0.05	56.533321	1	1	0	60	1	1	1	0	0	0	1	1	1
2349	44.60159699	0.05	55.66729559	1	1	0	60	1	1	1	0	0	0	1	1	1
2350	45.10159699	0.05	54.80127019	1	1	0	68	1	1	1	0	0	0	1	1	1
2351	45.60159699	0.05	53.93524479	1	1	0	68	1	1	1	0	0	0	1	1	1
2352	46.10159699	0.05	53.06921938	1	1	0	82	1	1	1	0	0	0	1	1	1
2353	46.60159699	0.05	52.20319398	1	1	0	53	1	1	1	0	0	0	1	1	1
2354	47.10159699	0.05	51.33716857	1	1	0	65	1	1	1	0	0	0	1	1	1
2355	47.60159699	0.05	50.47114317	1	1	0	65	1	1	1	0	0	0	1	1	1
2356	48.10159699	0.05	49.60511777	1	1	0	84	1	1	1	0	0	0	1	1	1
2357	48.60159699	0.05	48.73909236	1	1	0	89	1	1	1	0	0	0	1	1	1
2358	49.10159699	0.05	47.87306696	1	1	0	57	1	1	1	0	0	0	1	1	1
2359	49.60159699	0.05	47.00704156	1	1	0	56	1	1	1	0	0	0	1	1	1
2360	50.10159699	0.05	46.14101615	1	1	0	43	1	1	1	0	0	0	1	1	1
2361	50.60159699	0.05	45.27499075	1	1	0	39	1	1	1	0	0	0	1	1	1
2362	51.10159699	0.05	44.40896534	1	1	0	39	1	1	1	0	0	0	1	1	1
2363	51.60159699	0.05	43.54293994	1	1	0	20	1	1	1	0	0	0	1	1	1
2364	52.10159699	0.05	42.67691454	1	1	0	19	1	1	1	0	0	0	1	1	1
2365	52.60159699	0.05	41.81088913	1	1	0	44	1	1	1	0	0	0	1	1	1
2366	53.10159699	0.05	40.94486373	1	1	0	44	1	1	1	0	0	0	1	1	1
2367	53.60159699	0.05	40.07883832	1	1	0	80	1	1	1	0	0	0	1	1	1
2368	54.10159699	0.05	39.21281292	1	1	0	80	1	1	1	0	0	0	1	1	1
2369	54.60159699	0.05	38.34678752	1	1	0	65	1	1	1	0	0	0	1	1	1
2370	55.10159699	0.05	37.48076211	1	1	0	65	1	1	1	0	0	0	1	1	1
2371	55.60159699	0.05	36.61473671	1	1	0	61	1	1	1	0	0	0	1	1	1
2372	56.10159699	0.05	35.74871131	1	1	0	61	1	1	1	0	0	0	1	1	1
2373	56.60159699	0.05	34.8826859	1	1	0	61	1	1	1	0	0	0	1	1	1
2374	57.10159699	0.05	34.0166605	1	1	0	45	1	1	1	0	0	0	1	1	1
2375	57.60159699	0.05	33.15063509	1	1	0	45	1	1	1	0	0	0	1	1	1
2376	58.10159699	0.05	32.28460969	1	1	0	45	1	1	1	0	0	0	1	1	1
2377	58.60159699	0.05	31.41858429	1	1	0	47	1	1	1	0	0	0	1	1	1
2378	59.10159699	0.05	30.55255888	1	1	0	47	1	1	1	0	0	0	1	1	1
2379	59.60159699	0.05	29.68653348	1	1	0	47	1	1	1	0	0	0	1	1	1
2380	60.10159699	0.05	28.82050808	1	1	0	47	1	1	1	0	0	0	1	1	1
2381	60.60159699	0.05	27.95448267	1	1	0	65	1	1	1	0	0	0	1	1	1
2382	61.10159699	0.05	27.08845727	1	1	0	63	1	1	1	0	0	0	1	1	1
2383	61.60159699	0.05	26.22243186	1	1	0	60	1	1	1	0	0	0	1	1	1
2384	62.10159699	0.05	25.35640646	1	1	0	31	1	1	1	0	0	0	1	1	1
2385	62.60159699	0.05	24.49038106	1	1	0	31	1	1	1	0	0	0	1	1	1
2386	63.10159699	0.05	23.62435565	1	1	0	10	1	1	1	0	0	0	1	1	1
2387	63.60159699	0.05	22.75833025	1	1	0	10	1	1	1	0	0	0	1	1	1
2388	64.10159699	0.05	21.89230485	1	1	0	17	1	1	1	0	0	0	1	1	1
2389	64.60159699	0.05	21.02627944	1	1	0	17	1	1	1	0	0	0	1	1	1
2390	65.10159699	0.05	20.16025404	1	1	0	25	1	1	1	0	0	0	1	1	1
2391	65.60159699	0.05	19.29422863	1	1	0	25	1	1	1	0	0	0	1	1	1
2392	66.10159699	0.05	18.42820323	1	1	0	25	1	1	1	0	0	0	1	1	1
2393	66.60159699	0.05	17.56217783	1	1	0	24	1	1	1	0	0	0	1	1	1
2394	67.10159699	0.05	16.69615242	1	1	0	20	1	1	1	0	0	0	1	1	1
2395	67.60159699	0.05	15.83012702	1	1	0	20	1	1	1	0	0	0	1	1	1
2396	68.10159699	0.05	14.96410162	1	1	0	47	1	1	1	0	0	0	1	1	1
2397	68.60159699	0.05	14.09807621	1	1	0	47	1	1	1	0	0	0	1	1	1
2398	69.10159699	0.05	13.23205081	1	1	0	49	1	1	1	0	0	0	1	1	1
2399	69.60159699	0.05	12.3660254	1	1	0	41	1	1	1	0	0	0	1	1	1
2400	70.10159699	0.05	11.5	1	1	0	54	1	1	1	0	0	0	1	1	1
2401	21.46762239	0.05	97.73651497	1	1	0	95	1	1	1	0	0	0	1	1	1
2402	21.96762239	0.05	96.87048957	1	1	0	95	1	1	1	0	0	0	1	1	1
2403	22.46762239	0.05	96.00446417	1	1	0	95	1	1	1	0	0	0	1	1	1
2404	22.96762239	0.05	95.13843876	1	1	0	95	1	1	1	0	0	0	1	1	1
2405	23.46762239	0.05	94.27241336	1	1	0	90	1	1	1	0	0	0	1	1	1
2406	23.96762239	0.05	93.40638796	1	1	0	87	1	1	1	0	0	0	1	1	1
2407	24.46762239	0.05	92.54036255	1	1	0	87	1	1	1	0	0	0	1	1	1
2408	24.96762239	0.05	91.67433715	1	1	0	81	1	1	1	0	0	0	1	1	1
2409	25.46762239	0.05	90.80831174	1	1	0	81	1	1	1	0	0	0	1	1	1
2410	25.96762239	0.05	89.94228634	1	1	0	77	1	1	1	0	0	0	1	1	1
2411	26.46762239	0.05	89.07626094	1	1	0	70	1	1	1	0	0	0	1	1	1
2412	26.96762239	0.05	88.21023553	1	1	0	70	1	1	1	0	0	0	1	1	1
2413	27.46762239	0.05	87.34421013	1	1	0	80	1	1	1	0	0	0	1	1	1
2414	27.96762239	0.05	86.47818473	1	1	0	60	1	1	1	0	0	0	1	1	1
2415	28.46762239	0.05	85.61215932	1	1	0	60	1	1	1	0	0	0	1	1	1
2416	28.96762239	0.05	84.74613392	1	1	0	63	1	1	1	0	0	0	1	1	1
2417	29.46762239	0.05	83.88010851	1	1	0	63	1	1	1	0	0	0	1	1	1
2418	29.96762239	0.05	83.01408311	1	1	0	60	1	1	1	0	0	0	1	1	1
2419	30.46762239	0.05	82.14805771	1	1	0	34	1	1	1	0	0	0	1	1	1
2420	30.96762239	0.05	81.2820323	1	1	0	34	1	1	1	0	0	0	1	1	1
2421	31.46762239	0.05	80.4160069	1	1	0	5	1	1	1	0	0	0	1	1	1
2422	31.96762239	0.05	79.5499815	1	1	0	5	1	1	1	0	0	0	1	1	1
2423	32.46762239	0.05	78.68395609	1	1	0	5	1	1	1	0	0	0	1	1	1
2424	32.96762239	0.05	77.81793069	1	1	0	28	1	1	1	0	0	0	1	1	1
2425	33.46762239	0.05	76.95190528	1	1	0	28	1	1	1	0	0	0	1	1	1
2426	33.96762239	0.05	76.08587988	1	1	0	40	1	1	1	0	0	0	1	1	1
2427	34.46762239	0.05	75.21985448	1	1	0	40	1	1	1	0	0	0	1	1	1
2428	34.96762239	0.05	74.35382907	1	1	0	58	1	1	1	0	0	0	1	1	1
2429	35.46762239	0.05	73.48780367	1	1	0	51	1	1	1	0	0	0	1	1	1
2430	35.96762239	0.05	72.62177826	1	1	0	26	1	1	1	0	0	0	1	1	1
2431	36.46762239	0.05	71.75575286	1	1	0	21	1	1	1	0	0	0	1	1	1
2432	36.96762239	0.05	70.88972746	1	1	0	38	1	1	1	0	0	0	1	1	1
2433	37.46762239	0.05	70.02370205	1	1	0	65	1	1	1	0	0	0	1	1	1
2434	37.96762239	0.05	69.15767665	1	1	0	65	1	1	1	0	0	0	1	1	1
2435	38.46762239	0.05	68.29165125	1	1	0	38	1	1	1	0	0	0	1	1	1
2436	38.96762239	0.05	67.42562584	1	1	0	38	1	1	1	0	0	0	1	1	1
2437	39.46762239	0.05	66.55960044	1	1	0	38	1	1	1	0	0	0	1	1	1
2438	39.96762239	0.05	65.69357503	1	1	0	14	1	1	1	0	0	0	1	1	1
2439	40.46762239	0.05	64.82754963	1	1	0	14	1	1	1	0	0	0	1	1	1
2440	40.96762239	0.05	63.96152423	1	1	0	14	1	1	1	0	0	0	1	1	1
2441	41.46762239	0.05	63.09549882	1	1	0	21	1	1	1	0	0	0	1	1	1
2442	41.96762239	0.05	62.22947342	1	1	0	21	1	1	1	0	0	0	1	1	1
2443	42.46762239	0.05	61.36344802	1	1	0	20	1	1	1	0	0	0	1	1	1
2444	42.96762239	0.05	60.49742261	1	1	0	20	1	1	1	0	0	0	1	1	1
2445	43.46762239	0.05	59.63139721	1	1	0	12	1	1	1	0	0	0	1	1	1
2446	43.96762239	0.05	58.7653718	1	1	0	12	1	1	1	0	0	0	1	1	1
2447	44.46762239	0.05	57.8993464	1	1	0	12	1	1	1	0	0	0	1	1	1
2448	44.96762239	0.05	57.033321	1	1	0	17	1	1	1	0	0	0	1	1	1
2449	45.46762239	0.05	56.16729559	1	1	0	17	1	1	1	0	0	0	1	1	1
2450	45.96762239	0.05	55.30127019	1	1	0	17	1	1	1	0	0	0	1	1	1
2451	46.46762239	0.05	54.43524479	1	1	0	8	1	1	1	0	0	0	1	1	1
2452	46.96762239	0.05	53.56921938	1	1	0	8	1	1	1	0	0	0	1	1	1
2453	47.46762239	0.05	52.70319398	1	1	0	17	1	1	1	0	0	0	1	1	1
2454	47.96762239	0.05	51.83716857	1	1	0	14	1	1	1	0	0	0	1	1	1
2455	48.46762239	0.05	50.97114317	1	1	0	5	1	1	1	0	0	0	1	1	1
2456	48.96762239	0.05	50.10511777	1	1	0	5	1	1	1	0	0	0	1	1	1
2457	49.46762239	0.05	49.23909236	1	1	0	35	1	1	1	0	0	0	1	1	1
2458	49.96762239	0.05	48.37306696	1	1	0	35	1	1	1	0	0	0	1	1	1
2459	50.46762239	0.05	47.50704156	1	1	0	29	1	1	1	0	0	0	1	1	1
2460	50.96762239	0.05	46.64101615	1	1	0	29	1	1	1	0	0	0	1	1	1
2461	51.46762239	0.05	45.77499075	1	1	0	53	1	1	1	0	0	0	1	1	1
2462	51.96762239	0.05	44.90896534	1	1	0	45	1	1	1	0	0	0	1	1	1
2463	52.46762239	0.05	44.04293994	1	1	0	77	1	1	1	0	0	0	1	1	1
2464	52.96762239	0.05	43.17691454	1	1	0	63	1	1	1	0	0	0	1	1	1
2465	53.46762239	0.05	42.31088913	1	1	0	63	1	1	1	0	0	0	1	1	1
2466	53.96762239	0.05	41.44486373	1	1	0	29	1	1	1	0	0	0	1	1	1
2467	54.46762239	0.05	40.57883832	1	1	0	29	1	1	1	0	0	0	1	1	1
2468	54.96762239	0.05	39.71281292	1	1	0	29	1	1	1	0	0	0	1	1	1
2469	55.46762239	0.05	38.84678752	1	1	0	41	1	1	1	0	0	0	1	1	1
2470	55.96762239	0.05	37.98076211	1	1	0	63	1	1	1	0	0	0	1	1	1
2471	56.46762239	0.05	37.11473671	1	1	0	45	1	1	1	0	0	0	1	1	1
2472	56.96762239	0.05	36.24871131	1	1	0	81	1	1	1	0	0	0	1	1	1
2473	57.46762239	0.05	35.3826859	1	1	0	40	1	1	1	0	0	0	1	1	1
2474	57.96762239	0.05	34.5166605	1	1	0	15	1	1	1	0	0	0	1	1	1
2475	58.46762239	0.05	33.65063509	1	1	0	15	1	1	1	0	0	0	1	1	1
2476	58.96762239	0.05	32.78460969	1	1	0	27	1	1	1	0	0	0	1	1	1
2477	59.46762239	0.05	31.91858429	1	1	0	55	1	1	1	0	0	0	1	1	1
2478	59.96762239	0.05	31.05255888	1	1	0	55	1	1	1	0	0	0	1	1	1
2479	60.46762239	0.05	30.18653348	1	1	0	55	1	1	1	0	0	0	1	1	1
2480	60.96762239	0.05	29.32050808	1	1	0	82	1	1	1	0	0	0	1	1	1
2481	61.46762239	0.05	28.45448267	1	1	0	69	1	1	1	0	0	0	1	1	1
2482	61.96762239	0.05	27.58845727	1	1	0	51	1	1	1	0	0	0	1	1	1
2483	62.46762239	0.05	26.72243186	1	1	0	62	1	1	1	0	0	0	1	1	1
2484	62.96762239	0.05	25.85640646	1	1	0	71	1	1	1	0	0	0	1	1	1
2485	63.46762239	0.05	24.99038106	1	1	0	71	1	1	1	0	0	0	1	1	1
2486	63.96762239	0.05	24.12435565	1	1	0	71	1	1	1	0	0	0	1	1	1
2487	64.46762239	0.05	23.25833025	1	1	0	81	1	1	1	0	0	0	1	1	1
2488	64.96762239	0.05	22.39230485	1	1	0	81	1	1	1	0	0	0	1	1	1
2489	65.46762239	0.05	21.52627944	1	1	0	81	1	1	1	0	0	0	1	1	1
2490	65.96762239	0.05	20.66025404	1	1	0	82	1	1	1	0	0	0	1	1	1
2491	66.46762239	0.05	19.79422863	1	1	0	65	1	1	1	0	0	0	1	1	1
2492	66.96762239	0.05	18.92820323	1	1	0	67	1	1	1	0	0	0	1	1	1
2493	67.46762239	0.05	18.06217783	1	1	0	67	1	1	1	0	0	0	1	1	1
2494	67.96762239	0.05	17.19615242	1	1	0	92	1	1	1	0	0	0	1	1	1
2495	68.46762239	0.05	16.33012702	1	1	0	92	1	1	1	0	0	0	1	1	1
2496	68.96762239	0.05	15.46410162	1	1	0	78	1	1	1	0	0	0	1	1	1
2497	69.46762239	0.05	14.59807621	1	1	0	78	1	1	1	0	0	0	1	1	1
2498	69.96762239	0.05	13.73205081	1	1	0	98	1	1	1	0	0	0	1	1	1
2499	70.46762239	0.05	12.8660254	1	1	0	83	1	1	1	0	0	0	1	1	1
2500	70.96762239	0.05	12	1	1	0	52	1	1	1	0	0	0	1	1	1
2501	22.3336478	0.05	98.23651497	1	1	0	91	1	1	1	0	0	0	1	1	1
2502	22.8336478	0.05	97.37048957	1	1	0	91	1	1	1	0	0	0	1	1	1
2503	23.3336478	0.05	96.50446417	1	1	0	91	1	1	1	0	0	0	1	1	1
2504	23.8336478	0.05	95.63843876	1	1	0	91	1	1	1	0	0	0	1	1	1
2505	24.3336478	0.05	94.77241336	1	1	0	91	1	1	1	0	0	0	1	1	1
2506	24.8336478	0.05	93.90638796	1	1	0	78	1	1	1	0	0	0	1	1	1
2507	25.3336478	0.05	93.04036255	1	1	0	78	1	1	1	0	0	0	1	1	1
2508	25.8336478	0.05	92.17433715	1	1	0	78	1	1	1	0	0	0	1	1	1
2509	26.3336478	0.05	91.30831174	1	1	0	92	1	1	1	0	0	0	1	1	1
2510	26.8336478	0.05	90.44228634	1	1	0	92	1	1	1	0	0	0	1	1	1
2511	27.3336478	0.05	89.57626094	1	1	0	100	1	1	1	0	0	0	1	1	1
2512	27.8336478	0.05	88.71023553	1	1	0	96	1	1	1	0	0	0	1	1	1
2513	28.3336478	0.05	87.84421013	1	1	0	97	1	1	1	0	0	0	1	1	1
2514	28.8336478	0.05	86.97818473	1	1	0	98	1	1	1	0	0	0	1	1	1
2515	29.3336478	0.05	86.11215932	1	1	0	99	1	1	1	0	0	0	1	1	1
2516	29.8336478	0.05	85.24613392	1	1	0	100	1	1	1	0	0	0	1	1	1
2517	30.3336478	0.05	84.38010851	1	1	0	95	1	1	1	0	0	0	1	1	1
2518	30.8336478	0.05	83.51408311	1	1	0	97	1	1	1	0	0	0	1	1	1
2519	31.3336478	0.05	82.64805771	1	1	0	97	1	1	1	0	0	0	1	1	1
2520	31.8336478	0.05	81.7820323	1	1	0	97	1	1	1	0	0	0	1	1	1
2521	32.3336478	0.05	80.9160069	1	1	0	92	1	1	1	0	0	0	1	1	1
2522	32.8336478	0.05	80.0499815	1	1	0	95	1	1	1	0	0	0	1	1	1
2523	33.3336478	0.05	79.18395609	1	1	0	95	1	1	1	0	0	0	1	1	1
2524	33.8336478	0.05	78.31793069	1	1	0	95	1	1	1	0	0	0	1	1	1
2525	34.3336478	0.05	77.45190528	1	1	0	95	1	1	1	0	0	0	1	1	1
2526	34.8336478	0.05	76.58587988	1	1	0	8	1	1	1	0	0	0	1	1	1
2527	35.3336478	0.05	75.71985448	1	1	0	8	1	1	1	0	0	0	1	1	1
2528	35.8336478	0.05	74.85382907	1	1	0	8	1	1	1	0	0	0	1	1	1
2529	36.3336478	0.05	73.98780367	1	1	0	6	1	1	1	0	0	0	1	1	1
2530	36.8336478	0.05	73.12177826	1	1	0	6	1	1	1	0	0	0	1	1	1
2531	37.3336478	0.05	72.25575286	1	1	0	6	1	1	1	0	0	0	1	1	1
2532	37.8336478	0.05	71.38972746	1	1	0	5	1	1	1	0	0	0	1	1	1
2533	38.3336478	0.05	70.52370205	1	1	0	5	1	1	1	0	0	0	1	1	1
2534	38.8336478	0.05	69.65767665	1	1	0	5	1	1	1	0	0	0	1	1	1
2535	39.3336478	0.05	68.79165125	1	1	0	19	1	1	1	0	0	0	1	1	1
2536	39.8336478	0.05	67.92562584	1	1	0	19	1	1	1	0	0	0	1	1	1
2537	40.3336478	0.05	67.05960044	1	1	0	35	1	1	1	0	0	0	1	1	1
2538	40.8336478	0.05	66.19357503	1	1	0	35	1	1	1	0	0	0	1	1	1
2539	41.3336478	0.05	65.32754963	1	1	0	12	1	1	1	0	0	0	1	1	1
2540	41.8336478	0.05	64.46152423	1	1	0	12	1	1	1	0	0	0	1	1	1
2541	42.3336478	0.05	63.59549882	1	1	0	12	1	1	1	0	0	0	1	1	1
2542	42.8336478	0.05	62.72947342	1	1	0	12	1	1	1	0	0	0	1	1	1
2543	43.3336478	0.05	61.86344802	1	1	0	31	1	1	1	0	0	0	1	1	1
2544	43.8336478	0.05	60.99742261	1	1	0	31	1	1	1	0	0	0	1	1	1
2545	44.3336478	0.05	60.13139721	1	1	0	37	1	1	1	0	0	0	1	1	1
2546	44.8336478	0.05	59.2653718	1	1	0	38	1	1	1	0	0	0	1	1	1
2547	45.3336478	0.05	58.3993464	1	1	0	38	1	1	1	0	0	0	1	1	1
2548	45.8336478	0.05	57.533321	1	1	0	50	1	1	1	0	0	0	1	1	1
2549	46.3336478	0.05	56.66729559	1	1	0	23	1	1	1	0	0	0	1	1	1
2550	46.8336478	0.05	55.80127019	1	1	0	4	1	1	1	0	0	0	1	1	1
2551	47.3336478	0.05	54.93524479	1	1	0	4	1	1	1	0	0	0	1	1	1
2552	47.8336478	0.05	54.06921938	1	1	0	4	1	1	1	0	0	0	1	1	1
2553	48.3336478	0.05	53.20319398	1	1	0	3	1	1	1	0	0	0	1	1	1
2554	48.8336478	0.05	52.33716857	1	1	0	3	1	1	1	0	0	0	1	1	1
2555	49.3336478	0.05	51.47114317	1	1	0	3	1	1	1	0	0	0	1	1	1
2556	49.8336478	0.05	50.60511777	1	1	0	26	1	1	1	0	0	0	1	1	1
2557	50.3336478	0.05	49.73909236	1	1	0	26	1	1	1	0	0	0	1	1	1
2558	50.8336478	0.05	48.87306696	1	1	0	22	1	1	1	0	0	0	1	1	1
2559	51.3336478	0.05	48.00704156	1	1	0	22	1	1	1	0	0	0	1	1	1
2560	51.8336478	0.05	47.14101615	1	1	0	32	1	1	1	0	0	0	1	1	1
2561	52.3336478	0.05	46.27499075	1	1	0	32	1	1	1	0	0	0	1	1	1
2562	52.8336478	0.05	45.40896534	1	1	0	60	1	1	1	0	0	0	1	1	1
2563	53.3336478	0.05	44.54293994	1	1	0	60	1	1	1	0	0	0	1	1	1
2564	53.8336478	0.05	43.67691454	1	1	0	60	1	1	1	0	0	0	1	1	1
2565	54.3336478	0.05	42.81088913	1	1	0	65	1	1	1	0	0	0	1	1	1
2566	54.8336478	0.05	41.94486373	1	1	0	65	1	1	1	0	0	0	1	1	1
2567	55.3336478	0.05	41.07883832	1	1	0	65	1	1	1	0	0	0	1	1	1
2568	55.8336478	0.05	40.21281292	1	1	0	64	1	1	1	0	0	0	1	1	1
2569	56.3336478	0.05	39.34678752	1	1	0	64	1	1	1	0	0	0	1	1	1
2570	56.8336478	0.05	38.48076211	1	1	0	64	1	1	1	0	0	0	1	1	1
2571	57.3336478	0.05	37.61473671	1	1	0	64	1	1	1	0	0	0	1	1	1
2572	57.8336478	0.05	36.74871131	1	1	0	27	1	1	1	0	0	0	1	1	1
