time,cell_3000
2.9010663422999374,-14.5
2.9044217854999372,-14.5
2.907777228699937,-14.5
2.911132671899937,-14.5
2.9144881150999367,-14.5
2.9178435582999365,-14.5
2.9211990014999363,-14.5
2.924554444699936,-14.5
2.927909887899936,-14.5
2.9312653310999357,-14.5
2.9346207742999355,-14.5
2.9379762174999353,-14.5
2.941331660699935,-14.5
2.944687103899935,-14.5
2.9480425470999347,-14.5
2.9513979902999345,-14.5
2.9547534334999344,-14.5
2.958108876699934,-14.5
2.961464319899934,-14.5
2.964819763099934,-14.5
2.9681752062999336,-14.5
2.9715306494999334,-14.5
2.974886092699933,-14.5
2.978241535899933,-14.5
2.981596979099933,-14.5
2.9849524222999326,-14.5
2.9883078654999324,-14.5
2.9916633086999322,-14.5
2.995018751899932,-14.5
2.998374195099932,-14.5
3.0017296382999317,-14.5
3.0050850814999315,-14.5
3.0084405246999313,-14.5
3.011795967899931,-14.5
3.015151411099931,-14.5
3.0185068542999307,-14.5
3.0218622974999305,-14.5
3.0252177406999303,-14.5
3.02857318389993,-14.5
3.03192862709993,-14.5
3.0352840702999297,-14.5
3.0386395134999296,-14.5
3.0419949566999294,-14.5
3.045350399899929,-14.5
3.048705843099929,-14.5
3.052061286299929,-14.5
3.0554167294999286,-14.5
3.0587721726999284,-14.5
3.062127615899928,-14.5
3.065483059099928,-14.5
3.068838502299928,-14.5
3.0721939454999276,-14.5
3.0755493886999274,-14.5
3.0789048318999273,-14.5
3.082260275099927,-14.5
3.085615718299927,-14.5
3.0889711614999267,-14.5
3.0923266046999265,-14.5
3.0956820478999263,-14.5
3.099037491099926,-14.5
3.102392934299926,-14.5
3.1057483774999257,-14.5
3.1091038206999255,-14.5
3.1124592638999253,-14.5
3.115814707099925,-14.5
3.119170150299925,-14.5
3.1225255934999248,-14.5
3.1258810366999246,-14.5
3.1292364798999244,-14.5
3.132591923099924,-14.5
3.135947366299924,-14.5
3.139302809499924,-14.5
3.1426582526999236,-14.5
3.1460136958999234,-14.5
3.149369139099923,-14.5
3.152724582299923,-14.5
3.156080025499923,-14.5
3.1594354686999226,-14.5
3.1627909118999225,-14.5
3.1661463550999223,-14.5
3.169501798299922,-14.5
3.172857241499922,-14.5
3.1762126846999217,-14.5
3.1795681278999215,-14.5
3.1829235710999213,-14.5
3.186279014299921,-14.5
3.189634457499921,-14.5
3.1929899006999207,-14.5
3.1963453438999205,-14.5
3.1997007870999203,-14.5
3.20305623029992,-14.5
3.20641167349992,-14.5
3.2097671166999198,-14.5
3.2131225598999196,-14.5
3.2164780030999194,-14.5
3.219833446299919,-14.5
3.223188889499919,-14.5
3.226544332699919,-14.5
3.2298997758999186,-14.5
3.2332552190999184,-14.5
3.2366106622999182,-14.5
3.239966105499918,-14.5
3.243321548699918,-14.5
3.2466769918999177,-14.5
3.2500324350999175,-14.5
3.2533878782999173,-14.5
3.256743321499917,-14.5
3.260098764699917,-14.5
3.2634542078999167,-14.5
3.2668096510999165,-14.5
3.2701650942999163,-14.5
3.273520537499916,-14.5
3.276875980699916,-14.5
3.2802314238999157,-14.5
3.2835868670999155,-14.5
3.2869423102999153,-14.5
3.290297753499915,-14.5
3.293653196699915,-14.5
3.2970086398999148,-14.5
3.3003640830999146,-14.5
3.3037195262999144,-14.5
3.307074969499914,-14.5
3.310430412699914,-14.5
3.313785855899914,-14.5
3.3171412990999136,-14.5
3.3204967422999134,-14.5
3.3238521854999132,-14.5
3.327207628699913,-14.5
3.330563071899913,-14.5
3.3339185150999127,-14.5
3.3372739582999125,-14.5
3.3406294014999123,-14.5
3.343984844699912,-14.5
3.347340287899912,-14.5
3.3506957310999117,-14.5
3.3540511742999115,-14.5
3.3574066174999113,-14.5
3.360762060699911,-14.5
3.364117503899911,-14.5
3.3674729470999107,-14.5
3.3708283902999105,-14.5
3.3741838334999104,-14.5
3.37753927669991,-14.5
3.38089471989991,-14.5
3.38425016309991,-14.5
3.3876056062999096,-14.5
3.3909610494999094,-14.5
3.394316492699909,-14.5
3.397671935899909,-14.5
3.401027379099909,-14.5
3.4043828222999086,-14.5
3.4077382654999084,-14.5
3.4110937086999082,-14.5
3.414449151899908,-14.5
3.417804595099908,-14.5
3.4211600382999077,-14.5
3.4245154814999075,-14.5
3.4278709246999073,-14.5
3.431226367899907,-14.5
3.434581811099907,-14.5
3.4379372542999067,-14.5
3.4412926974999065,-14.5
3.4446481406999063,-14.5
3.448003583899906,-14.5
3.451359027099906,-14.5
3.4547144702999057,-14.5
3.4580699134999056,-14.5
3.4614253566999054,-14.5
3.464780799899905,-14.5
3.468136243099905,-14.5
3.471491686299905,-14.5
3.4748471294999046,-14.5
3.4782025726999044,-14.5
3.481558015899904,-14.5
3.484913459099904,-14.5
3.488268902299904,-14.5
3.4916243454999036,-14.5
3.4949797886999034,-14.5
3.4983352318999033,-14.5
3.501690675099903,-14.5
3.505046118299903,-14.5
3.5084015614999027,-14.5
3.5117570046999025,-14.5
3.5151124478999023,-14.5
3.518467891099902,-14.5
3.521823334299902,-14.5
3.5251787774999017,-14.5
3.5285342206999015,-14.5
3.5318896638999013,-14.5
3.535245107099901,-14.5
3.538600550299901,-14.5
3.5419559934999008,-14.5
3.5453114366999006,-14.5
3.5486668798999004,-14.5
3.5520223230999,-14.5
3.5553777662999,-14.5
3.5587332094999,-14.5
3.5620886526998996,-14.5
3.5654440958998994,-14.5
3.568799539099899,-14.5
3.572154982299899,-14.5
3.575510425499899,-14.5
3.5788658686998986,-14.5
3.5822213118998985,-14.5
3.5855767550998983,-14.5
3.588932198299898,-14.5
3.592287641499898,-14.5
3.5956430846998977,-14.5
3.5989985278998975,-14.5
3.6023539710998973,-14.5
3.605709414299897,-14.5
3.609064857499897,-14.5
3.6124203006998967,-14.5
3.6157757438998965,-14.5
3.6191311870998963,-14.5
3.622486630299896,-14.5
3.625842073499896,-14.5
3.6291975166998958,-14.5
3.6325529598998956,-14.5
3.6359084030998954,-14.5
3.639263846299895,-14.5
3.642619289499895,-14.5
3.645974732699895,-14.5
3.6493301758998946,-14.5
3.6526856190998944,-14.5
3.6560410622998942,-14.5
3.659396505499894,-14.5
3.662751948699894,-14.5
3.6661073918998937,-14.5
3.6694628350998935,-14.5
3.6728182782998933,-14.5
3.676173721499893,-14.5
3.679529164699893,-14.5
3.6828846078998927,-14.5
3.6862400510998925,-14.5
3.6895954942998923,-14.5
3.692950937499892,-14.5
3.696306380699892,-14.5
3.6996618238998917,-14.5
3.7030172670998915,-14.5
3.7063727102998913,-14.5
3.709728153499891,-14.5
3.713083596699891,-14.5
3.7164390398998908,-14.5
3.7197944830998906,-14.5
3.7231499262998904,-14.5
3.72650536949989,-14.5
3.72986081269989,-14.5
3.73321625589989,-14.5
3.7365716990998896,-14.5
3.7399271422998894,-14.5
3.7432825854998892,-14.5
3.746638028699889,-14.5
3.749993471899889,-14.5
3.7533489150998887,-14.5
3.7567043582998885,-14.5
3.7600598014998883,-14.5
3.763415244699888,-14.5
3.766770687899888,-14.5
3.7701261310998877,-14.5
3.7734815742998875,-14.5
3.7768370174998873,-14.5
3.780192460699887,-14.5
3.783547903899887,-14.5
3.7869033470998867,-14.5
3.7902587902998865,-14.5
3.7936142334998864,-14.5
3.796969676699886,-14.5
3.800325119899886,-14.5
3.803680563099886,-14.5
3.8070360062998856,-14.5
3.8103914494998854,-14.5
3.813746892699885,-14.5
3.817102335899885,-14.5
3.820457779099885,-14.5
3.8238132222998846,-14.5
3.8271686654998844,-14.5
3.8305241086998842,-14.5
3.833879551899884,-14.5
3.837234995099884,-14.5
3.8405904382998837,-14.5
3.8439458814998835,-14.5
3.8473013246998833,-14.5
3.850656767899883,-14.5
3.854012211099883,-14.5
3.8573676542998827,-14.5
3.8607230974998825,-14.5
3.8640785406998823,-14.5
3.867433983899882,-14.5
3.870789427099882,-14.5
3.8741448702998817,-14.5
3.8775003134998816,-14.5
3.8808557566998814,-14.5
3.884211199899881,-14.5
3.887566643099881,-14.5
3.890922086299881,-14.5
3.8942775294998806,-14.5
3.8976329726998804,-14.5
3.90098841589988,-14.5
3.90434385909988,-14.5
3.90769930229988,-14.5
3.9110547454998796,-14.5
3.9144101886998794,-14.5
3.9177656318998793,-14.5
3.921121075099879,-14.5
3.924476518299879,-14.5
3.9278319614998787,-14.5
3.9311874046998785,-14.5
3.9345428478998783,-14.5
3.937898291099878,-14.5
3.941253734299878,-14.5
3.9446091774998777,-14.5
3.9479646206998775,-14.5
3.9513200638998773,-14.5
3.954675507099877,-14.5
3.958030950299877,-14.5
3.9613863934998768,-14.5
3.9647418366998766,-14.5
3.9680972798998764,-14.5
3.971452723099876,-14.5
3.974808166299876,-14.5
3.978163609499876,-14.5
3.9815190526998756,-14.5
3.9848744958998754,-14.5
3.988229939099875,-14.5
3.991585382299875,-14.5
3.994940825499875,-14.5
3.9982962686998746,-14.5
4.001651711899875,-14.5
4.005007155099875,-14.5
4.008362598299875,-14.5
4.011718041499876,-14.5
4.015073484699876,-14.5
4.018428927899876,-14.5
4.021784371099876,-14.5
4.025139814299877,-14.5
4.028495257499877,-14.5
4.031850700699877,-14.5
4.035206143899877,-14.5
4.038561587099878,-14.5
4.041917030299878,-14.5
4.045272473499878,-14.5
4.048627916699878,-14.5
4.051983359899879,-14.5
4.055338803099879,-14.5
4.058694246299879,-14.5
4.062049689499879,-14.5
4.06540513269988,-14.5
4.06876057589988,-14.5
4.07211601909988,-14.5
4.07547146229988,-14.5
4.078826905499881,-14.5
4.082182348699881,-14.5
4.085537791899881,-14.5
4.0888932350998815,-14.5
4.092248678299882,-14.5
4.095604121499882,-14.5
4.098959564699882,-14.5
4.1023150078998825,-14.5
4.105670451099883,-14.5
4.109025894299883,-14.5
4.112381337499883,-14.5
4.1157367806998835,-14.5
4.119092223899884,-14.5
4.122447667099884,-14.5
4.125803110299884,-14.5
4.1291585534998845,-14.5
4.132513996699885,-14.5
4.135869439899885,-14.5
4.139224883099885,-14.5
4.1425803262998855,-14.5
4.145935769499886,-14.5
4.149291212699886,-14.5
4.152646655899886,-14.5
4.1560020990998865,-14.5
4.159357542299887,-14.5
4.162712985499887,-14.5
4.166068428699887,-14.5
4.1694238718998875,-14.5
4.172779315099888,-14.5
4.176134758299888,-14.5
4.179490201499888,-14.5
4.1828456446998885,-14.5
4.186201087899889,-14.5
4.189556531099889,-14.5
4.192911974299889,-14.5
4.1962674174998895,-14.5
4.19962286069989,-14.5
4.20297830389989,-14.5
4.20633374709989,-14.5
4.2096891902998905,-14.5
4.213044633499891,-14.5
4.216400076699891,-14.5
4.219755519899891,-14.5
4.2231109630998915,-14.5
4.226466406299892,-14.5
4.229821849499892,-14.5
4.233177292699892,-14.5
4.2365327358998925,-14.5
4.239888179099893,-14.5
4.243243622299893,-14.5
4.246599065499893,-14.5
4.2499545086998936,-14.5
4.253309951899894,-14.5
4.256665395099894,-14.5
4.260020838299894,-14.5
4.263376281499895,-14.5
4.266731724699895,-14.5
4.270087167899895,-14.5
4.273442611099895,-14.5
4.276798054299896,-14.5
4.280153497499896,-14.5
4.283508940699896,-14.5
4.286864383899896,-14.5
4.290219827099897,-14.5
4.293575270299897,-14.5
4.296930713499897,-14.5
4.300286156699897,-14.5
4.303641599899898,-14.5
4.306997043099898,-14.5
4.310352486299898,-14.5
4.313707929499898,-14.5
4.317063372699899,-14.5
4.320418815899899,-14.5
4.323774259099899,-14.5
4.327129702299899,-14.5
4.3304851454999,-14.5
4.3338405886999,-14.5
4.3371960318999,-14.5
4.3405514750999,-14.5
4.343906918299901,-14.5
4.347262361499901,-14.5
4.350617804699901,-14.5
4.353973247899901,-14.5
4.357328691099902,-14.5
4.360684134299902,-14.5
4.364039577499902,-14.5
4.367395020699902,-14.5
4.370750463899903,-14.5
4.374105907099903,-14.5
4.377461350299903,-14.5
4.380816793499903,-14.5
4.384172236699904,-14.5
4.387527679899904,-14.5
4.390883123099904,-14.5
4.394238566299904,-14.5
4.397594009499905,-14.5
4.400949452699905,-14.5
4.404304895899905,-14.5
4.407660339099905,-14.5
4.411015782299906,-14.5
4.414371225499906,-14.5
4.417726668699906,-14.5
4.421082111899906,-14.5
4.424437555099907,-14.5
4.427792998299907,-14.5
4.431148441499907,-14.5
4.434503884699907,-14.5
4.437859327899908,-14.5
4.441214771099908,-14.5
4.444570214299908,-14.5
4.447925657499908,-14.5
4.451281100699909,-14.5
4.454636543899909,-14.5
4.457991987099909,-14.5
4.461347430299909,-14.5
4.46470287349991,-14.5
4.46805831669991,-14.5
4.47141375989991,-14.5
4.47476920309991,-14.5
4.478124646299911,-14.5
4.481480089499911,-14.5
4.484835532699911,-14.5
4.4881909758999115,-14.5
4.491546419099912,-14.5
4.494901862299912,-14.5
4.498257305499912,-14.5
4.5016127486999125,-14.5
4.504968191899913,-14.5
4.508323635099913,-14.5
4.511679078299913,-14.5
4.5150345214999135,-14.5
4.518389964699914,-14.5
4.521745407899914,-14.5
4.525100851099914,-14.5
4.5284562942999145,-14.5
4.531811737499915,-14.5
4.535167180699915,-14.5
4.538522623899915,-14.5
4.5418780670999155,-14.5
4.545233510299916,-14.5
4.548588953499916,-14.5
4.551944396699916,-14.5
4.5552998398999165,-14.5
4.558655283099917,-14.5
4.562010726299917,-14.5
4.565366169499917,-14.5
4.5687216126999175,-14.5
4.572077055899918,-14.5
4.575432499099918,-14.5
4.578787942299918,-14.5
4.5821433854999185,-14.5
4.585498828699919,-14.5
4.588854271899919,-14.5
4.592209715099919,-14.5
4.5955651582999195,-14.5
4.59892060149992,-14.5
4.60227604469992,-14.5
4.60563148789992,-14.5
4.6089869310999205,-14.5
4.612342374299921,-14.5
4.615697817499921,-14.5
4.619053260699921,-14.5
4.6224087038999215,-14.5
4.625764147099922,-14.5
4.629119590299922,-14.5
4.632475033499922,-14.5
4.6358304766999225,-14.5
4.639185919899923,-14.5
4.642541363099923,-14.5
4.645896806299923,-14.5
4.6492522494999236,-14.5
4.652607692699924,-14.5
4.655963135899924,-14.5
4.659318579099924,-14.5
4.662674022299925,-14.5
4.666029465499925,-14.5
4.669384908699925,-14.5
4.672740351899925,-14.5
4.676095795099926,-14.5
4.679451238299926,-14.5
4.682806681499926,-14.5
4.686162124699926,-14.5
4.689517567899927,-14.5
4.692873011099927,-14.5
4.696228454299927,-14.5
4.699583897499927,-14.5
4.702939340699928,-14.5
4.706294783899928,-14.5
4.709650227099928,-14.5
4.713005670299928,-14.5
4.716361113499929,-14.5
4.719716556699929,-14.5
4.723071999899929,-14.5
4.726427443099929,-14.5
4.72978288629993,-14.5
4.73313832949993,-14.5
4.73649377269993,-14.5
4.73984921589993,-14.5
4.743204659099931,-14.5
4.746560102299931,-14.5
4.749915545499931,-14.5
4.753270988699931,-14.5
4.756626431899932,-14.5
4.759981875099932,-14.5
4.763337318299932,-14.5
4.766692761499932,-14.5
4.770048204699933,-14.5
4.773403647899933,-14.5
4.776759091099933,-14.5
4.780114534299933,-14.5
4.783469977499934,-14.5
4.786825420699934,-14.5
4.790180863899934,-14.5
4.793536307099934,-14.5
4.796891750299935,-14.5
4.800247193499935,-14.5
4.803602636699935,-14.5
4.806958079899935,-14.5
4.810313523099936,-14.5
4.813668966299936,-14.5
4.817024409499936,-14.5
4.820379852699936,-14.5
4.823735295899937,-14.5
4.827090739099937,-14.5
4.830446182299937,-14.5
4.833801625499937,-14.5
4.837157068699938,-14.5
4.840512511899938,-14.5
4.843867955099938,-14.5
4.847223398299938,-14.5
4.850578841499939,-14.5
4.853934284699939,-14.5
4.857289727899939,-14.5
4.860645171099939,-14.5
4.86400061429994,-14.5
4.86735605749994,-14.5
4.87071150069994,-14.5
4.87406694389994,-14.5
4.877422387099941,-14.5
4.880777830299941,-14.5
4.884133273499941,-14.5
4.8874887166999414,-14.5
4.890844159899942,-14.5
4.894199603099942,-14.5
4.897555046299942,-14.5
4.9009104894999425,-14.5
4.904265932699943,-14.5
4.907621375899943,-14.5
4.910976819099943,-14.5
4.9143322622999435,-14.5
4.917687705499944,-14.5
4.921043148699944,-14.5
4.924398591899944,-14.5
4.9277540350999445,-14.5
4.931109478299945,-14.5
4.934464921499945,-14.5
4.937820364699945,-14.5
4.9411758078999455,-14.5
4.944531251099946,-14.5
4.947886694299946,-14.5
4.951242137499946,-14.5
4.9545975806999465,-14.5
4.957953023899947,-14.5
4.961308467099947,-14.5
4.964663910299947,-14.5
4.9680193534999475,-14.5
4.971374796699948,-14.5
4.974730239899948,-14.5
4.978085683099948,-14.5
4.9814411262999485,-14.5
4.984796569499949,-14.5
4.988152012699949,-14.5
4.991507455899949,-14.5
4.9948628990999495,-14.5
4.99821834229995,-14.5
5.00157378549995,-14.5
5.00492922869995,-14.5
5.0082846718999505,-14.5
5.011640115099951,-14.5
5.014995558299951,-14.5
5.018351001499951,-14.5
5.0217064446999515,-14.5
5.025061887899952,-14.5
5.028417331099952,-14.5
5.031772774299952,-14.5
5.038483660699952,-14.5
5.0451945470999515,-14.5
5.051905433499951,-14.5
5.058616319899951,-14.5
5.06532720629995,-14.5
5.07203809269995,-14.5
5.07874897909995,-14.5
5.085459865499949,-14.5
5.0888153086999495,-14.5
5.09217075189995,-14.5
5.09552619509995,-14.5
5.09888163829995,-14.5
5.1022370814999505,-14.5
5.105592524699951,-14.5
5.108947967899951,-14.5
5.112303411099951,-14.5
5.1156588542999515,-14.5
5.119014297499952,-14.5
5.122369740699952,-14.5
5.125725183899952,-14.5
5.1290806270999525,-14.5
5.132436070299953,-14.5
5.135791513499953,-14.5
5.139146956699953,-14.5
5.1425023998999535,-14.5
5.145857843099954,-14.5
5.149213286299954,-14.5
5.152568729499954,-14.5
5.1559241726999545,-14.5
5.159279615899955,-14.5
5.162635059099955,-14.5
5.165990502299955,-14.5
5.1693459454999555,-14.5
5.172701388699956,-14.5
5.176056831899956,-14.5
5.179412275099956,-14.5
5.1827677182999565,-14.5
5.186123161499957,-14.5
5.189478604699957,-14.5
5.192834047899957,-14.5
5.1961894910999575,-14.5
5.199544934299958,-14.5
5.202900377499958,-14.5
5.206255820699958,-14.5
5.2096112638999585,-14.5
5.212966707099959,-14.5
5.216322150299959,-14.5
5.219677593499959,-14.5
5.2230330366999596,-14.5
5.22638847989996,-14.5
5.22974392309996,-14.5
5.23309936629996,-14.5
5.236454809499961,-14.5
5.239810252699961,-14.5
5.243165695899961,-14.5
5.246521139099961,-14.5
5.249876582299962,-14.5
5.253232025499962,-14.5
5.256587468699962,-14.5
5.259942911899962,-14.5
5.263298355099963,-14.5
5.266653798299963,-14.5
5.270009241499963,-14.5
5.273364684699963,-14.5
5.276720127899964,-14.5
5.280075571099964,-14.5
5.283431014299964,-14.5
5.286786457499964,-14.5
5.290141900699965,-14.5
5.293497343899965,-14.5
5.296852787099965,-14.5
5.300208230299965,-14.5
5.303563673499966,-14.5
5.306919116699966,-14.5
5.310274559899966,-14.5
5.313630003099966,-14.5
5.316985446299967,-14.5
5.320340889499967,-14.5
5.323696332699967,-14.5
5.327051775899967,-14.5
5.330407219099968,-14.5
5.333762662299968,-14.5
5.337118105499968,-14.5
5.340473548699968,-14.5
5.343828991899969,-14.5
5.347184435099969,-14.5
5.350539878299969,-14.5
5.353895321499969,-14.5
5.35725076469997,-14.5
5.36060620789997,-14.5
5.36396165109997,-14.5
5.36731709429997,-14.5
5.370672537499971,-14.5
5.374027980699971,-14.5
5.377383423899971,-14.5
5.380738867099971,-14.5
5.384094310299972,-14.5
5.387449753499972,-14.5
5.390805196699972,-14.5
5.394160639899972,-14.5
5.397516083099973,-14.5
5.400871526299973,-14.5
5.404226969499973,-14.5
5.407582412699973,-14.5
5.410937855899974,-14.5
5.414293299099974,-14.5
5.417648742299974,-14.5
5.421004185499974,-14.5
5.424359628699975,-14.5
5.427715071899975,-14.5
5.431070515099975,-14.5
5.434425958299975,-14.5
5.437781401499976,-14.5
5.441136844699976,-14.5
5.444492287899976,-14.5
5.447847731099976,-14.5
5.451203174299977,-14.5
5.454558617499977,-14.5
5.457914060699977,-14.5
5.4612695038999775,-14.5
5.464624947099978,-14.5
5.467980390299978,-14.5
5.471335833499978,-14.5
5.4746912766999785,-14.5
5.478046719899979,-14.5
5.481402163099979,-14.5
5.484757606299979,-14.5
5.4881130494999795,-14.5
5.49146849269998,-14.5
5.49482393589998,-14.5
5.49817937909998,-14.5
5.5015348222999805,-14.5
5.504890265499981,-14.5
5.508245708699981,-14.5
5.511601151899981,-14.5
5.5149565950999815,-14.5
5.518312038299982,-14.5
5.521667481499982,-14.5
5.525022924699982,-14.5
5.5283783678999825,-14.5
5.531733811099983,-14.5
5.535089254299983,-14.5
5.538444697499983,-14.5
5.5418001406999835,-14.5
5.545155583899984,-14.5
5.548511027099984,-14.5
5.551866470299984,-14.5
5.5552219134999845,-14.5
5.558577356699985,-14.5
5.561932799899985,-14.5
5.565288243099985,-14.5
5.5686436862999855,-14.5
5.571999129499986,-14.5
5.575354572699986,-14.5
5.578710015899986,-14.5
5.5820654590999865,-14.5
5.585420902299987,-14.5
5.588776345499987,-14.5
5.592131788699987,-14.5
5.5954872318999875,-14.5
5.598842675099988,-14.5
5.602198118299988,-14.5
5.605553561499988,-14.5
5.6089090046999885,-14.5
5.612264447899989,-14.5
5.615619891099989,-14.5
5.618975334299989,-14.5
5.6223307774999896,-14.5
5.62568622069999,-14.5
5.62904166389999,-14.5
5.63239710709999,-14.5
5.635752550299991,-14.5
5.639107993499991,-14.5
5.642463436699991,-14.5
5.645818879899991,-14.5
5.649174323099992,-14.5
5.652529766299992,-14.5
5.655885209499992,-14.5
5.659240652699992,-14.5
5.662596095899993,-14.5
5.665951539099993,-14.5
5.669306982299993,-14.5
5.672662425499993,-14.5
5.676017868699994,-14.5
5.679373311899994,-14.5
5.682728755099994,-14.5
5.686084198299994,-14.5
5.689439641499995,-14.5
5.692795084699995,-14.5
5.696150527899995,-14.5
5.699505971099995,-14.5
5.702861414299996,-14.5
5.706216857499996,-14.5
5.709572300699996,-14.5
5.712927743899996,-14.5
5.716283187099997,-14.5
5.719638630299997,-14.5
5.722994073499997,-14.5
5.726349516699997,-14.5
5.729704959899998,-14.5
5.733060403099998,-14.5
5.736415846299998,-14.5
5.739771289499998,-14.5
5.743126732699999,-14.5
5.746482175899999,-14.5
5.749837619099999,-14.5
5.753193062299999,-14.5
5.7565485055,-14.5
5.7599039487,-14.5
5.7632593919,-14.5
5.7666148351,-14.5
5.769970278300001,-14.5
5.773325721500001,-14.5
5.776681164700001,-14.5
5.780036607900001,-14.5
5.783392051100002,-14.5
5.786747494300002,-14.5
5.790102937500002,-14.5
5.793458380700002,-14.5
5.796813823900003,-14.5
5.800169267100003,-14.5
5.803524710300003,-14.5
5.806880153500003,-14.5
5.810235596700004,-14.5
5.813591039900004,-14.5
5.816946483100004,-14.5
5.820301926300004,-14.5
5.823657369500005,-14.5
5.827012812700005,-14.5
5.830368255900005,-14.5
5.833723699100005,-14.5
5.837079142300006,-14.5
5.840434585500006,-14.5
5.843790028700006,-14.5
5.847145471900006,-14.5
5.850500915100007,-14.5
5.853856358300007,-14.5
5.857211801500007,-14.5
5.8605672447000074,-14.5
5.863922687900008,-14.5
5.867278131100008,-14.5
5.870633574300008,-14.5
5.8739890175000085,-14.5
5.877344460700009,-14.5
5.880699903900009,-14.5
5.884055347100009,-14.5
5.8874107903000095,-14.5
5.89076623350001,-14.5
5.89412167670001,-14.5
5.89747711990001,-14.5
5.9008325631000105,-14.5
5.904188006300011,-14.5
5.907543449500011,-14.5
5.910898892700011,-14.5
5.9142543359000115,-14.5
5.917609779100012,-14.5
5.920965222300012,-14.5
5.924320665500012,-14.5
5.9276761087000125,-14.5
5.931031551900013,-14.5
5.934386995100013,-14.5
5.937742438300013,-14.5
5.9410978815000135,-14.5
5.944453324700014,-14.5
5.947808767900014,-14.5
5.951164211100014,-14.5
5.9545196543000145,-14.5
5.957875097500015,-14.5
5.961230540700015,-14.5
5.964585983900015,-14.5
5.9679414271000155,-14.5
5.971296870300016,-14.5
5.974652313500016,-14.5
5.978007756700016,-14.5
5.9813631999000165,-14.5
5.984718643100017,-14.5
5.988074086300017,-14.5
5.991429529500017,-14.5
5.9947849727000175,-14.5
5.998140415900018,-14.5
6.001495859100018,-14.5
6.004851302300018,-14.5
6.0082067455000185,-14.5
6.011562188700019,-14.5
6.014917631900019,-14.5
6.018273075100019,-14.5
6.0216285183000196,-14.5
6.02498396150002,-14.5
6.02833940470002,-14.5
6.03169484790002,-14.5
6.035050291100021,-14.5
6.038405734300021,-14.5
6.041761177500021,-14.5
6.045116620700021,-14.5
6.048472063900022,-14.5
6.051827507100022,-14.5
6.055182950300022,-14.5
6.058538393500022,-14.5
6.061893836700023,-14.5
6.065249279900023,-14.5
6.068604723100023,-14.5
6.071960166300023,-14.5
6.075315609500024,-14.5
6.078671052700024,-14.5
6.082026495900024,-14.5
6.085381939100024,-14.5
6.088737382300025,-14.5
6.092092825500025,-14.5
6.095448268700025,-14.5
6.098803711900025,-14.5
6.102159155100026,-14.5
6.105514598300026,-14.5
6.108870041500026,-14.5
6.112225484700026,-14.5
6.115580927900027,-14.5
6.118936371100027,-14.5
6.122291814300027,-14.5
6.125647257500027,-14.5
6.129002700700028,-14.5
6.132358143900028,-14.5
6.135713587100028,-14.5
6.139069030300028,-14.5
6.142424473500029,-14.5
6.145779916700029,-14.5
6.149135359900029,-14.5
6.152490803100029,-14.5
6.15584624630003,-14.5
6.15920168950003,-14.5
6.16255713270003,-14.5
6.16591257590003,-14.5
6.169268019100031,-14.5
6.172623462300031,-14.5
6.175978905500031,-14.5
6.179334348700031,-14.5
6.182689791900032,-14.5
6.186045235100032,-14.5
6.189400678300032,-14.5
6.192756121500032,-14.5
6.196111564700033,-14.5
6.199467007900033,-14.5
6.202822451100033,-14.5
6.206177894300033,-14.5
6.209533337500034,-14.5
6.212888780700034,-14.5
6.216244223900034,-14.5
6.219599667100034,-14.5
6.222955110300035,-14.5
6.226310553500035,-14.5
6.229665996700035,-14.5
6.233021439900035,-14.5
6.236376883100036,-14.5
6.239732326300036,-14.5
6.243087769500036,-14.5
6.246443212700036,-14.5
6.249798655900037,-14.5
6.253154099100037,-14.5
6.256509542300037,-14.5
6.2598649855000374,-14.5
6.263220428700038,-14.5
6.266575871900038,-14.5
6.269931315100038,-14.5
6.2732867583000385,-14.5
6.276642201500039,-14.5
6.279997644700039,-14.5
6.283353087900039,-14.5
6.2867085311000395,-14.5
6.29006397430004,-14.5
6.29341941750004,-14.5
6.29677486070004,-14.5
6.3001303039000405,-14.5
6.303485747100041,-14.5
6.306841190300041,-14.5
6.310196633500041,-14.5
6.3135520767000415,-14.5
6.316907519900042,-14.5
6.320262963100042,-14.5
6.323618406300042,-14.5
6.3269738495000425,-14.5
6.330329292700043,-14.5
6.333684735900043,-14.5
6.340395622300043,-14.5
6.347106508700042,-14.5
6.353817395100042,-14.5
6.3605282815000415,-14.5
6.367239167900041,-14.5
6.373950054300041,-14.5
6.38066094070004,-14.5
6.38737182710004,-14.5
6.39072727030004,-14.5
6.39408271350004,-14.5
6.397438156700041,-14.5
6.400793599900041,-14.5
6.404149043100041,-14.5
6.407504486300041,-14.5
6.410859929500042,-14.5
6.414215372700042,-14.5
6.417570815900042,-14.5
6.420926259100042,-14.5
6.424281702300043,-14.5
6.427637145500043,-14.5
6.430992588700043,-14.5
6.4343480319000435,-14.5
6.437703475100044,-14.5
6.441058918300044,-14.5
6.444414361500044,-14.5
6.4477698047000445,-14.5
6.451125247900045,-14.5
6.454480691100045,-14.5
6.457836134300045,-14.5
6.4611915775000455,-14.5
6.464547020700046,-14.5
6.467902463900046,-14.5
6.471257907100046,-14.5
6.4746133503000465,-14.5
6.477968793500047,-14.5
6.481324236700047,-14.5
6.484679679900047,-14.5
6.4880351231000475,-14.5
6.491390566300048,-14.5
6.494746009500048,-14.5
